"200.0","13","28.0","2.1538461538461537","15.0","197.0","15.153846153846153","25.0","31.0","15.5","10.0","32.25806451612903","1"
"200.0","13","28.0","2.1538461538461537","15.0","197.0","15.153846153846153","25.0","31.0","15.5","10.0","32.25806451612903","1"
"200.0","13","28.0","2.1538461538461537","15.0","197.0","15.153846153846153","25.0","31.0","15.5","10.0","32.25806451612903","1"
"200.0","13","28.0","2.1538461538461537","15.0","197.0","15.153846153846153","25.0","31.0","15.5","10.0","32.25806451612903","1"
"200.0","13","28.0","2.1538461538461537","15.0","197.0","15.153846153846153","25.0","31.0","15.5","10.0","32.25806451612903","1"
"200.0","14","20.0","1.4285714285714286","5.0","186.0","13.285714285714286","20.0","44.0","22.0","12.0","27.27272727272727","1"
"200.0","14","20.0","1.4285714285714286","5.0","186.0","13.285714285714286","20.0","44.0","22.0","12.0","27.27272727272727","1"
"200.0","14","20.0","1.4285714285714286","5.0","186.0","13.285714285714286","20.0","44.0","22.0","12.0","27.27272727272727","1"
"200.0","14","20.0","1.4285714285714286","5.0","186.0","13.285714285714286","20.0","44.0","22.0","12.0","27.27272727272727","1"
"200.0","14","20.0","1.4285714285714286","5.0","186.0","13.285714285714286","20.0","44.0","22.0","12.0","27.27272727272727","1"
"200.0","14","20.0","1.4285714285714286","5.0","186.0","13.285714285714286","20.0","44.0","22.0","12.0","27.27272727272727","1"
"200.0","14","20.0","1.4285714285714286","5.0","186.0","13.285714285714286","20.0","44.0","22.0","12.0","27.27272727272727","1"
"200.0","14","20.0","1.4285714285714286","5.0","186.0","13.285714285714286","20.0","44.0","22.0","12.0","27.27272727272727","1"
"200.0","14","20.0","1.4285714285714286","5.0","186.0","13.285714285714286","20.0","44.0","22.0","12.0","27.27272727272727","1"
"200.0","14","90.0","6.428571428571429","20.0","281.0","20.071428571428573","30.0","17.0","8.5","7.0","41.17647058823529","2"
"200.0","14","90.0","6.428571428571429","20.0","281.0","20.071428571428573","30.0","17.0","8.5","7.0","41.17647058823529","2"
"200.0","14","90.0","6.428571428571429","20.0","281.0","20.071428571428573","30.0","17.0","8.5","7.0","41.17647058823529","2"
"200.0","14","90.0","6.428571428571429","20.0","281.0","20.071428571428573","30.0","17.0","8.5","7.0","41.17647058823529","2"
"200.0","14","90.0","6.428571428571429","20.0","281.0","20.071428571428573","30.0","17.0","8.5","7.0","41.17647058823529","2"
"200.0","14","90.0","6.428571428571429","20.0","281.0","20.071428571428573","30.0","17.0","8.5","7.0","41.17647058823529","2"
"200.0","14","90.0","6.428571428571429","20.0","281.0","20.071428571428573","30.0","17.0","8.5","7.0","41.17647058823529","2"
"200.0","14","90.0","6.428571428571429","20.0","281.0","20.071428571428573","30.0","17.0","8.5","7.0","41.17647058823529","2"
"200.0","14","63.0","4.5","10.0","254.0","18.142857142857142","28.0","2.0","1.0","2.0","100.0","1"
"200.0","14","63.0","4.5","10.0","254.0","18.142857142857142","28.0","2.0","1.0","2.0","100.0","1"
"200.0","14","63.0","4.5","10.0","254.0","18.142857142857142","28.0","2.0","1.0","2.0","100.0","1"
"200.0","14","63.0","4.5","10.0","254.0","18.142857142857142","28.0","2.0","1.0","2.0","100.0","1"
"200.0","14","63.0","4.5","10.0","254.0","18.142857142857142","28.0","2.0","1.0","2.0","100.0","1"
"200.0","14","63.0","4.5","10.0","254.0","18.142857142857142","28.0","2.0","1.0","2.0","100.0","1"
"200.0","14","63.0","4.5","10.0","254.0","18.142857142857142","28.0","2.0","1.0","2.0","100.0","1"
"200.0","14","63.0","4.5","10.0","254.0","18.142857142857142","28.0","2.0","1.0","2.0","100.0","1"
"200.0","14","63.0","4.5","10.0","254.0","18.142857142857142","28.0","2.0","1.0","2.0","100.0","1"
"200.0","14","63.0","4.5","10.0","254.0","18.142857142857142","28.0","2.0","1.0","2.0","100.0","1"
"200.0","15","20.0","1.3333333333333333","5.0","211.0","14.066666666666666","20.0","19.0","9.5","10.0","52.63157894736842","1"
"200.0","15","20.0","1.3333333333333333","5.0","211.0","14.066666666666666","20.0","19.0","9.5","10.0","52.63157894736842","1"
"200.0","15","20.0","1.3333333333333333","5.0","211.0","14.066666666666666","20.0","19.0","9.5","10.0","52.63157894736842","1"
"200.0","15","20.0","1.3333333333333333","5.0","211.0","14.066666666666666","20.0","19.0","9.5","10.0","52.63157894736842","1"
"200.0","15","20.0","1.3333333333333333","5.0","211.0","14.066666666666666","20.0","19.0","9.5","10.0","52.63157894736842","1"
"200.0","15","20.0","1.3333333333333333","5.0","211.0","14.066666666666666","20.0","19.0","9.5","10.0","52.63157894736842","1"
"200.0","15","20.0","1.3333333333333333","5.0","211.0","14.066666666666666","20.0","19.0","9.5","10.0","52.63157894736842","1"
